SK_ID_CURR,PREDICT
380831.0,0.88
380832.0,0.95
380833.0,0.94
380834.0,0.86
380836.0,0.98
380837.0,0.83
380838.0,0.93
380839.0,0.9
380840.0,0.91
380841.0,0.97
380879.0,0.89
380901.0,0.73
380928.0,1.0
380956.0,0.98
380979.0,0.77
381037.0,0.93
381047.0,0.95
381074.0,0.89
381104.0,0.96
381121.0,0.99
381130.0,0.95
381133.0,0.92
381139.0,0.99
381141.0,1.0
381142.0,0.91
381145.0,0.83
381152.0,0.79
381153.0,0.95
381154.0,0.98
381156.0,0.93
381160.0,0.92
381164.0,0.95
381168.0,1.0
381171.0,0.81
381173.0,0.91
381174.0,0.97
381176.0,0.83
381178.0,0.9
381179.0,0.94
381182.0,0.81
381185.0,0.83
381187.0,0.95
381189.0,0.97
381190.0,0.96
381191.0,0.98
381192.0,0.97
381193.0,0.94
381194.0,0.94
381195.0,0.95
381198.0,0.93
381199.0,0.84
381200.0,0.97
381201.0,0.95
381202.0,0.92
381203.0,0.98
381204.0,0.98
381205.0,0.76
381259.0,0.83
381288.0,0.77
381289.0,1.0
381335.0,0.89
381344.0,0.94
381367.0,0.96
381376.0,0.99
381381.0,0.72
381397.0,0.79
381406.0,0.87
381412.0,0.97
381421.0,1.0
381424.0,0.99
381427.0,0.96
381428.0,0.89
381429.0,0.83
381430.0,0.94
381434.0,1.0
381435.0,0.85
381436.0,0.91
381437.0,0.82
381438.0,1.0
381439.0,0.95
381444.0,0.83
381446.0,0.81
381447.0,0.86
381449.0,0.85
381450.0,0.9
381453.0,0.97
381454.0,0.87
381455.0,0.97
381456.0,0.91
381457.0,0.81
381458.0,0.78
381459.0,0.68
381460.0,0.79
381461.0,0.86
381462.0,0.88
381463.0,0.99
381464.0,0.97
381465.0,0.92
381466.0,1.0
381467.0,0.95
381468.0,0.94
381469.0,0.97
381470.0,1.0
381471.0,1.0
381472.0,0.93
381473.0,1.0
381475.0,0.98
381476.0,0.99
381477.0,0.99
381478.0,0.91
381479.0,0.86
381480.0,0.87
381481.0,0.95
381482.0,0.82
381483.0,0.98
381495.0,0.96
381545.0,0.9
381580.0,0.95
381657.0,0.82
381674.0,0.99
381691.0,0.82
381697.0,0.99
381704.0,0.95
381711.0,0.91
381721.0,0.91
381728.0,0.86
381729.0,0.87
381734.0,0.92
381735.0,0.99
381736.0,1.0
381740.0,0.97
381742.0,0.98
381743.0,1.0
381744.0,0.99
381747.0,0.91
381748.0,0.84
381749.0,0.75
381750.0,0.89
381751.0,0.87
381752.0,1.0
381753.0,0.87
381754.0,1.0
381755.0,0.95
381756.0,0.95
381757.0,0.9
381758.0,0.92
381759.0,0.94
381760.0,0.75
381761.0,0.99
381762.0,0.93
381763.0,1.0
381764.0,0.96
381765.0,0.71
381766.0,0.9
381767.0,0.92
381768.0,0.86
381769.0,0.95
381770.0,0.85
381772.0,0.97
381774.0,0.94
381777.0,0.91
381861.0,0.96
381974.0,0.84
381991.0,0.83
382024.0,0.97
382051.0,0.8
382066.0,0.85
382067.0,0.8
382068.0,0.74
382107.0,0.88
382108.0,0.93
382111.0,0.89
382113.0,0.51
382114.0,1.0
382120.0,0.98
382121.0,0.89
382122.0,0.95
382124.0,0.97
382126.0,0.93
382131.0,0.8
382132.0,0.95
382135.0,0.71
382136.0,0.86
382137.0,1.0
382138.0,0.84
382140.0,1.0
382141.0,0.98
382142.0,0.97
382143.0,0.95
382144.0,1.0
382145.0,0.86
382146.0,0.92
382147.0,0.82
382149.0,0.98
382150.0,0.88
382152.0,0.99
382153.0,0.97
382164.0,0.94
382180.0,0.9
382239.0,0.96
382275.0,0.96
382297.0,0.86
382391.0,0.93
382392.0,0.96
382396.0,0.98
382424.0,0.96
382471.0,0.88
382493.0,0.86
382496.0,0.89
382504.0,0.96
382505.0,0.99
382513.0,0.99
382517.0,0.94
382521.0,0.95
382528.0,0.97
382530.0,0.9
382544.0,1.0
382603.0,0.9
382604.0,0.88
382642.0,0.86
382666.0,0.88
382699.0,0.78
382737.0,0.94
382792.0,1.0
382796.0,0.99
382807.0,0.8
382813.0,0.86
382817.0,0.89
382818.0,0.86
382826.0,0.94
382845.0,1.0
382846.0,0.89
382850.0,0.95
382851.0,0.98
382856.0,0.99
382858.0,0.91
382859.0,0.99
382862.0,0.97
382863.0,0.96
382865.0,0.9
382866.0,0.98
382868.0,0.93
382870.0,0.92
382871.0,0.7
382872.0,0.61
382873.0,0.94
382874.0,0.76
382875.0,0.97
382876.0,0.98
382877.0,0.96
382878.0,0.92
382879.0,0.96
382880.0,0.93
382882.0,0.83
382883.0,0.8
382884.0,0.98
382885.0,0.99
382886.0,0.93
382887.0,0.93
382989.0,0.9
383009.0,0.85
383039.0,0.95
383068.0,0.99
383072.0,0.92
383093.0,1.0
383099.0,1.0
383167.0,0.68
383168.0,0.98
383170.0,0.99
383171.0,0.87
383174.0,0.97
383175.0,0.8
383176.0,0.95
383178.0,0.88
383181.0,0.95
383182.0,0.98
383184.0,0.95
383186.0,0.85
383187.0,0.97
383189.0,0.92
383190.0,0.86
383191.0,0.77
383192.0,0.95
383194.0,0.93
383195.0,1.0
383196.0,0.62
383197.0,0.94
383198.0,0.68
383199.0,0.87
383200.0,0.95
383201.0,0.97
383202.0,0.93
383203.0,0.92
383204.0,0.96
383205.0,0.89
383206.0,0.99
383207.0,0.84
383208.0,0.98
383279.0,1.0
383335.0,0.93
383384.0,1.0
383394.0,0.96
383400.0,1.0
383401.0,0.78
383409.0,0.94
383410.0,0.76
383412.0,0.98
383414.0,0.94
383419.0,0.93
383422.0,0.85
383425.0,0.93
383426.0,1.0
383427.0,0.99
383428.0,0.87
383429.0,0.87
383430.0,0.97
383431.0,0.87
383433.0,0.99
383434.0,0.98
383435.0,0.67
383436.0,1.0
383437.0,0.78
383438.0,0.94
383439.0,1.0
383440.0,0.84
383441.0,0.92
383442.0,0.94
383443.0,0.82
383444.0,0.91
383445.0,0.96
383446.0,1.0
383447.0,0.83
383448.0,0.96
383449.0,0.97
383450.0,0.9
383451.0,0.77
383452.0,0.77
383453.0,0.78
383454.0,0.94
383533.0,0.82
383583.0,0.78
383608.0,0.98
383622.0,0.97
383673.0,1.0
383804.0,0.68
383806.0,0.86
383812.0,0.93
383814.0,0.99
383816.0,0.94
383825.0,0.95
383827.0,0.99
383833.0,0.96
383841.0,0.93
383842.0,0.63
383849.0,0.93
383859.0,1.0
383883.0,0.99
383891.0,0.83
383910.0,0.96
383925.0,0.97
383943.0,0.91
383946.0,1.0
383959.0,0.98
383960.0,0.94
383961.0,0.88
383962.0,0.94
383979.0,0.95
383985.0,0.91
383990.0,0.82
383999.0,0.93
384001.0,0.93
384003.0,0.96
384008.0,0.92
384019.0,0.99
384020.0,0.84
384065.0,0.77
384102.0,0.96
384154.0,0.9
384155.0,0.98
384171.0,0.89
384177.0,0.98
384183.0,1.0
384186.0,0.59
384198.0,0.99
384199.0,0.88
384201.0,1.0
384203.0,0.91
384204.0,0.97
384205.0,0.98
384207.0,0.69
384208.0,0.98
384209.0,0.77
384210.0,0.94
384211.0,0.97
384212.0,0.91
384215.0,1.0
384216.0,0.97
384220.0,0.95
384221.0,0.8
384226.0,0.87
384273.0,0.8
384287.0,0.85
384288.0,0.94
384332.0,0.79
384365.0,0.92
384380.0,0.94
384392.0,0.84
384412.0,0.59
384424.0,0.93
384428.0,0.92
384429.0,0.78
384430.0,0.77
384434.0,0.96
384480.0,0.93
384502.0,0.91
384503.0,0.97
384504.0,0.95
384505.0,0.92
384508.0,0.95
384519.0,0.93
384520.0,1.0
384524.0,0.95
384528.0,1.0
384532.0,0.9
384539.0,0.98
384542.0,0.78
384543.0,0.97
384544.0,0.95
384546.0,0.93
384547.0,0.74
384548.0,0.93
384549.0,0.7
384552.0,0.86
384554.0,0.95
384556.0,0.95
384557.0,0.98
384558.0,0.88
384559.0,0.88
384560.0,1.0
384561.0,0.86
384562.0,0.95
384563.0,0.96
384564.0,0.97
384565.0,0.86
384656.0,0.91
384657.0,0.96
384672.0,0.99
384679.0,0.96
384680.0,0.95
384689.0,0.83
384692.0,0.97
384695.0,1.0
384710.0,0.98
384712.0,1.0
384715.0,0.6
384735.0,0.82
384749.0,0.82
384751.0,0.91
384753.0,0.91
384757.0,0.92
384759.0,0.68
384761.0,0.78
384762.0,0.98
384765.0,0.86
384775.0,0.94
384782.0,0.86
384794.0,0.86
384798.0,0.87
384805.0,0.83
384807.0,0.69
384812.0,0.99
384821.0,0.93
384834.0,0.98
384847.0,1.0
384856.0,0.96
384857.0,0.97
384858.0,1.0
384859.0,0.92
384860.0,0.99
384861.0,0.83
384862.0,0.69
384863.0,0.95
384864.0,0.81
384865.0,0.73
384866.0,0.99
384867.0,0.92
384868.0,0.8
384869.0,0.99
384870.0,0.91
384871.0,0.9
384873.0,0.98
384874.0,0.96
384876.0,0.8
384877.0,0.92
384878.0,0.93
384880.0,0.9
384881.0,1.0
384882.0,0.82
384883.0,1.0
384884.0,0.88
384885.0,0.85
384886.0,0.95
384887.0,0.61
384969.0,0.79
385023.0,0.93
385049.0,0.99
385081.0,0.95
385091.0,0.83
385092.0,0.92
385093.0,0.95
385094.0,0.83
385106.0,0.91
385107.0,0.99
385110.0,0.72
385111.0,0.98
385113.0,0.95
385114.0,0.96
385115.0,0.81
385117.0,1.0
385119.0,0.99
385120.0,0.9
385121.0,0.83
385122.0,0.94
385123.0,0.93
385125.0,0.98
385126.0,0.96
385127.0,0.92
385128.0,0.93
385129.0,1.0
385130.0,0.9
385131.0,0.98
385132.0,0.93
385133.0,0.9
385134.0,0.98
385135.0,0.9
385136.0,0.84
385137.0,1.0
385138.0,0.8
385139.0,0.91
385140.0,0.98
385141.0,0.78
385142.0,0.99
385143.0,0.84
385144.0,0.87
385145.0,0.98
385146.0,0.85
385147.0,0.92
385149.0,0.96
385151.0,0.93
385152.0,0.96
385153.0,0.84
385197.0,0.96
385230.0,1.0
385231.0,0.63
385252.0,1.0
385299.0,0.94
385351.0,0.86
385376.0,0.94
385405.0,0.96
385452.0,1.0
385479.0,0.93
385510.0,0.96
385522.0,0.98
385524.0,0.71
385544.0,0.97
385563.0,1.0
385566.0,0.9
385571.0,0.83
385585.0,1.0
385586.0,0.93
385611.0,0.82
385621.0,0.75
385623.0,0.88
385628.0,0.96
385633.0,0.8
385634.0,0.93
385643.0,0.91
385650.0,0.99
385656.0,0.77
385666.0,0.78
385693.0,0.76
385705.0,1.0
385706.0,1.0
385835.0,0.85
385847.0,0.98
385867.0,0.62
385871.0,0.99
385872.0,0.93
385879.0,0.76
385883.0,0.95
385884.0,0.91
385885.0,0.88
385889.0,1.0
385893.0,0.97
385894.0,1.0
385898.0,0.88
385899.0,0.92
385902.0,0.81
385903.0,0.99
385904.0,0.87
385905.0,0.91
385906.0,0.78
385907.0,1.0
385908.0,0.92
385909.0,0.72
385910.0,0.97
385973.0,0.58
386003.0,0.94
386013.0,0.95
386023.0,0.88
386065.0,0.91
386072.0,0.99
386077.0,0.96
386135.0,0.96
386141.0,0.76
386178.0,0.76
386198.0,0.88
386200.0,0.88
386203.0,1.0
386223.0,0.76
386225.0,0.78
386245.0,0.88
386250.0,0.95
386253.0,0.8
386254.0,1.0
386255.0,0.93
386262.0,0.75
386263.0,0.87
386264.0,0.95
386267.0,0.99
386268.0,0.8
386276.0,0.99
386279.0,1.0
386281.0,1.0
386282.0,0.86
386283.0,0.95
386284.0,0.9
386285.0,0.93
386286.0,0.94
386287.0,0.73
386288.0,0.93
386289.0,0.96
386290.0,0.94
386292.0,0.95
386293.0,0.88
386294.0,0.9
386295.0,0.97
386296.0,0.83
386297.0,0.93
386299.0,0.96
386300.0,0.98
386301.0,0.97
386302.0,0.89
386303.0,1.0
386304.0,0.98
386305.0,0.74
386307.0,0.88
386308.0,0.92
386309.0,0.95
386310.0,0.96
386311.0,0.98
386347.0,0.98
386350.0,0.94
386352.0,0.84
386365.0,1.0
386378.0,0.85
386380.0,0.98
386399.0,1.0
386458.0,0.84
386523.0,0.99
386531.0,0.94
386545.0,0.93
386546.0,0.98
386547.0,1.0
386549.0,0.96
386550.0,0.95
386551.0,1.0
386552.0,0.79
386633.0,0.71
386647.0,0.98
386665.0,0.92
386767.0,0.88
386773.0,0.9
386774.0,0.96
386775.0,0.97
386777.0,0.84
386785.0,0.88
386791.0,0.86
386792.0,0.94
386795.0,0.9
386798.0,0.98
386803.0,0.94
386805.0,0.99
386806.0,0.91
386808.0,0.99
386811.0,0.9
386813.0,0.96
386814.0,0.82
386817.0,0.94
386819.0,0.68
386820.0,0.91
386821.0,0.78
386822.0,0.94
386824.0,0.93
386825.0,0.93
386826.0,0.86
386827.0,0.84
386828.0,0.95
386830.0,0.92
386831.0,0.81
386832.0,0.94
386833.0,1.0
386834.0,0.92
386835.0,0.91
386836.0,0.98
386837.0,0.96
386838.0,0.94
386839.0,0.84
386840.0,1.0
386841.0,0.88
386843.0,0.99
386844.0,0.96
386845.0,0.99
386847.0,0.86
386848.0,0.9
386849.0,0.82
386860.0,1.0
386938.0,0.94
386940.0,0.95
386989.0,0.85
387021.0,0.89
387193.0,0.94
387194.0,0.83
387286.0,0.99
387291.0,0.94
387292.0,0.94
387324.0,0.87
387325.0,0.85
387329.0,0.93
387331.0,1.0
387333.0,0.84
387337.0,0.9
387341.0,0.94
387342.0,1.0
387349.0,0.9
387350.0,0.93
387351.0,0.97
387352.0,0.72
387353.0,0.96
387355.0,0.99
387356.0,0.88
387357.0,0.94
387358.0,0.93
387360.0,0.94
387361.0,0.86
387362.0,0.93
387363.0,0.98
387364.0,0.98
387365.0,0.92
387366.0,0.94
387367.0,0.91
387368.0,0.85
387369.0,0.99
387370.0,0.69
387371.0,0.81
387372.0,0.96
387377.0,0.8
387378.0,0.99
387424.0,0.91
387440.0,1.0
387447.0,0.93
387489.0,0.9
387501.0,0.97
387526.0,1.0
387542.0,0.94
387543.0,0.96
387544.0,0.79
387565.0,0.94
387572.0,0.99
387577.0,0.91
387578.0,0.97
387583.0,0.94
387584.0,0.92
387588.0,0.98
387595.0,0.9
387596.0,0.97
387597.0,0.56
387598.0,0.94
387662.0,1.0
387687.0,0.85
387688.0,0.97
387689.0,0.96
387718.0,0.96
387730.0,0.78
387753.0,0.88
387807.0,0.78
387843.0,0.91
387848.0,0.98
387882.0,0.91
387884.0,0.81
387892.0,0.95
387896.0,0.89
387916.0,1.0
387920.0,0.54
387927.0,0.95
387928.0,0.94
387929.0,0.97
387932.0,1.0
387934.0,0.95
387937.0,0.82
387942.0,0.97
387947.0,0.97
387948.0,0.96
387952.0,0.91
387953.0,0.74
387954.0,0.96
387955.0,0.94
387956.0,0.99
387957.0,1.0
387958.0,0.91
387960.0,0.96
387961.0,0.76
387962.0,0.97
387963.0,0.96
387964.0,0.94
387965.0,0.97
387966.0,0.68
387967.0,0.93
387968.0,0.93
387969.0,0.98
387970.0,0.81
387971.0,0.88
387972.0,0.96
387973.0,0.85
388053.0,0.99
388056.0,0.8
388057.0,0.82
388078.0,0.84
388079.0,0.63
388127.0,1.0
388155.0,0.98
388159.0,0.96
388169.0,1.0
388170.0,0.98
388173.0,0.91
388174.0,0.93
388176.0,0.95
388179.0,0.86
388182.0,0.92
388183.0,0.97
388187.0,0.7
388189.0,0.79
388191.0,0.97
388193.0,0.92
388194.0,0.94
388195.0,0.92
388196.0,1.0
388198.0,0.91
388199.0,0.89
388201.0,1.0
388202.0,0.93
388203.0,0.92
388204.0,0.96
388206.0,0.85
388208.0,0.99
388209.0,0.87
388210.0,0.66
388211.0,0.87
388212.0,0.96
388213.0,0.75
388214.0,1.0
388215.0,0.89
388216.0,0.67
388217.0,0.99
388218.0,0.86
388219.0,0.91
388220.0,0.92
388221.0,0.91
388222.0,0.7
388223.0,0.84
388237.0,0.92
388238.0,0.94
388242.0,1.0
388243.0,1.0
388248.0,0.95
388249.0,0.99
388251.0,0.96
388253.0,0.99
388255.0,0.98
388256.0,0.99
388258.0,0.94
388259.0,0.81
388260.0,0.94
388262.0,1.0
388263.0,0.85
388264.0,0.92
388265.0,0.92
388266.0,0.99
388267.0,0.97
388269.0,0.99
388270.0,0.99
388271.0,0.87
388272.0,0.97
388273.0,0.84
388274.0,0.99
388275.0,0.92
388276.0,0.87
388397.0,0.84
388428.0,0.85
388429.0,0.91
388448.0,0.96
388449.0,0.81
388460.0,1.0
388463.0,0.97
388465.0,1.0
388505.0,0.97
388508.0,0.92
388511.0,1.0
388525.0,0.95
388554.0,0.89
388561.0,0.94
388566.0,0.99
388572.0,0.71
388574.0,0.86
388585.0,0.82
388589.0,0.99
388590.0,0.92
388594.0,0.98
388596.0,0.88
388616.0,0.74
388621.0,0.81
388622.0,1.0
388627.0,0.85
388633.0,0.92
388639.0,0.96
388647.0,0.97
388655.0,0.86
388665.0,0.98
388667.0,0.81
388668.0,0.97
388669.0,0.91
388679.0,0.81
388683.0,1.0
388687.0,0.94
388688.0,0.93
388700.0,0.88
388703.0,0.84
388704.0,0.98
388705.0,0.67
388707.0,0.92
388712.0,1.0
388729.0,0.94
388733.0,0.91
388748.0,0.95
388754.0,0.77
388763.0,0.99
388777.0,0.83
388790.0,0.99
388800.0,0.85
388801.0,0.8
388812.0,0.88
388816.0,0.92
388835.0,0.92
388837.0,0.87
388842.0,0.76
388847.0,0.85
388848.0,0.88
388849.0,0.97
388850.0,0.9
388859.0,0.98
388864.0,0.79
388865.0,1.0
388870.0,0.94
388872.0,0.9
388873.0,1.0
388879.0,0.77
388890.0,1.0
388898.0,0.85
388899.0,1.0
388900.0,0.96
388913.0,1.0
388919.0,0.98
388921.0,0.94
388929.0,0.79
388945.0,0.98
388962.0,0.98
388963.0,0.86
388985.0,1.0
388986.0,0.81
388992.0,0.97
388993.0,0.82
389002.0,0.79
389006.0,0.95
389009.0,0.9
389018.0,0.94
389048.0,0.94
389051.0,0.9
389068.0,1.0
389069.0,0.82
389070.0,0.71
389080.0,0.77
389085.0,0.93
389090.0,0.94
389094.0,0.67
389097.0,0.95
389098.0,0.97
389101.0,0.72
389104.0,0.94
389131.0,1.0
389133.0,0.84
389134.0,0.93
389143.0,0.96
389176.0,0.98
389181.0,0.94
389192.0,0.96
389202.0,0.97
389222.0,0.99
389225.0,1.0
389227.0,0.92
389239.0,0.9
389245.0,0.94
389248.0,0.88
389258.0,0.95
389266.0,0.91
389268.0,0.91
389277.0,0.76
389280.0,0.96
389300.0,0.87
389319.0,1.0
389330.0,0.96
389338.0,0.98
389356.0,0.97
389363.0,1.0
389371.0,0.71
389377.0,1.0
389398.0,0.91
389409.0,0.93
389415.0,0.9
389418.0,0.97
389420.0,0.92
389426.0,0.99
389433.0,0.93
389434.0,0.81
389440.0,1.0
389441.0,0.96
389443.0,1.0
389448.0,0.95
389464.0,0.99
389466.0,0.94
389471.0,0.97
389473.0,1.0
389480.0,0.95
389481.0,0.72
389483.0,0.77
389486.0,0.94
389490.0,0.93
389500.0,0.96
389507.0,1.0
389509.0,0.79
389515.0,0.93
389517.0,0.98
389523.0,0.89
389527.0,0.93
389529.0,0.74
389532.0,0.95
389539.0,0.78
389550.0,0.94
389551.0,0.92
389552.0,0.91
389554.0,1.0
389563.0,1.0
389566.0,0.95
389572.0,0.95
389573.0,0.93
389585.0,0.96
389587.0,0.99
389589.0,1.0
389592.0,0.73
389601.0,0.94
389603.0,0.99
389604.0,0.56
389617.0,0.88
389618.0,0.89
389619.0,0.89
389622.0,0.92
389623.0,0.98
389627.0,0.98
389644.0,0.95
389667.0,0.9
389678.0,1.0
389694.0,0.99
389700.0,0.82
389707.0,0.85
389714.0,0.79
389717.0,0.92
389732.0,0.97
389737.0,1.0
389741.0,0.9
389755.0,0.99
389756.0,1.0
389763.0,0.81
389772.0,0.96
389777.0,0.94
389778.0,0.99
389796.0,0.96
389798.0,0.79
389805.0,1.0
389807.0,0.96
389815.0,0.87
389818.0,1.0
389823.0,0.78
389824.0,0.81
389831.0,0.84
389856.0,0.94
389860.0,0.96
389862.0,0.64
389872.0,1.0
389875.0,0.59
389878.0,0.98
389879.0,0.96
389881.0,0.98
389895.0,0.99
389897.0,0.89
389898.0,0.62
389924.0,0.89
389929.0,0.91
389934.0,1.0
389947.0,0.9
389962.0,0.79
389981.0,0.8
390003.0,0.95
390006.0,0.98
390011.0,0.94
390041.0,0.95
390044.0,0.96
390045.0,0.89
390047.0,0.88
390048.0,0.96
390052.0,0.87
390056.0,0.97
390061.0,0.95
390065.0,0.76
390070.0,1.0
390073.0,0.99
390076.0,0.78
390087.0,0.92
390092.0,0.9
390095.0,0.99
390099.0,0.89
390107.0,0.96
390116.0,0.96
390130.0,0.89
390133.0,0.92
390144.0,0.79
390155.0,0.96
390159.0,0.96
390181.0,0.88
390183.0,0.99
390214.0,0.98
390222.0,1.0
390230.0,0.99
390235.0,0.68
390237.0,0.89
390242.0,0.96
390256.0,0.83
390259.0,1.0
390261.0,0.88
390268.0,0.99
390271.0,0.82
390274.0,1.0
390276.0,0.95
390279.0,0.97
390283.0,1.0
390285.0,0.78
390299.0,0.79
390316.0,0.68
390321.0,0.87
390330.0,1.0
390343.0,1.0
390346.0,0.96
390357.0,1.0
390359.0,0.98
390361.0,0.96
390365.0,1.0
390366.0,0.9
390372.0,0.93
390376.0,0.96
390378.0,0.81
390388.0,0.98
390391.0,0.93
390400.0,0.77
390407.0,0.92
390411.0,0.83
390419.0,0.85
390423.0,0.91
390437.0,0.97
390445.0,0.87
390449.0,0.97
390455.0,0.98
390465.0,0.93
390491.0,0.92
390492.0,0.75
390494.0,0.99
390495.0,1.0
390497.0,0.93
390504.0,1.0
390508.0,0.97
390510.0,0.78
390512.0,0.98
390524.0,0.87
390531.0,0.94
390558.0,0.91
390561.0,1.0
390564.0,0.95
390569.0,0.93
390574.0,0.9
390575.0,1.0
390587.0,1.0
390620.0,0.99
390621.0,0.99
390633.0,1.0
390634.0,0.96
390638.0,0.98
390639.0,0.85
390642.0,0.53
390647.0,0.94
390648.0,0.83
390663.0,0.82
390686.0,0.89
390688.0,0.96
390690.0,0.95
390691.0,0.78
390696.0,1.0
390703.0,0.98
390711.0,0.91
390722.0,0.76
390736.0,0.93
390747.0,1.0
390752.0,0.74
390760.0,0.89
390774.0,0.98
390777.0,0.95
390781.0,0.7
390793.0,0.97
390838.0,0.96
390847.0,0.99
390851.0,0.93
390854.0,0.93
390858.0,0.94
390864.0,1.0
390871.0,0.93
390905.0,0.94
390908.0,0.99
390910.0,0.97
390917.0,0.66
390919.0,0.97
390920.0,0.86
390922.0,0.99
390928.0,0.72
390929.0,0.88
390953.0,0.96
390955.0,0.84
390959.0,0.96
390962.0,0.89
390971.0,0.92
390972.0,0.89
390990.0,0.84
390994.0,0.93
390997.0,0.89
391015.0,0.89
391034.0,0.59
391038.0,0.95
391043.0,0.84
391048.0,0.77
391049.0,0.77
391056.0,1.0
391060.0,1.0
391072.0,0.84
391073.0,0.99
391077.0,0.8
391086.0,0.93
391092.0,0.97
391096.0,1.0
391118.0,0.85
391123.0,0.9
391136.0,1.0
391137.0,0.98
391145.0,0.98
391162.0,0.93
391164.0,0.76
391168.0,0.81
391172.0,0.92
391184.0,1.0
391188.0,0.98
391198.0,0.97
391207.0,0.95
391208.0,0.98
391209.0,0.93
391230.0,1.0
391232.0,0.99
391236.0,0.94
391237.0,0.95
391245.0,1.0
391269.0,0.98
391274.0,1.0
391275.0,0.99
391276.0,0.78
391279.0,0.92
391285.0,0.81
391306.0,0.86
391310.0,0.54
391321.0,0.92
391327.0,0.88
391341.0,0.94
391350.0,0.9
391353.0,0.96
391354.0,0.92
391357.0,0.58
391367.0,1.0
391371.0,0.97
391384.0,0.92
391387.0,0.83
391388.0,0.97
391392.0,0.97
391408.0,0.71
391433.0,0.89
391439.0,0.87
391443.0,0.97
391445.0,0.94
391449.0,0.71
391450.0,0.88
391461.0,0.99
391469.0,0.86
391486.0,0.95
391487.0,0.95
391500.0,0.94
391501.0,0.99
391505.0,0.93
391516.0,0.83
391517.0,0.98
391522.0,1.0
391539.0,1.0
391543.0,0.91
391546.0,0.78
391552.0,0.95
391555.0,0.87
391564.0,0.87
391565.0,0.92
391570.0,0.91
391586.0,0.99
391587.0,0.81
391588.0,0.97
391590.0,1.0
391613.0,0.99
391614.0,0.63
391617.0,0.84
391623.0,0.98
391635.0,0.84
391653.0,0.91
391661.0,0.9
391670.0,0.97
391682.0,0.79
391713.0,0.85
391717.0,0.96
391726.0,0.88
391738.0,1.0
391740.0,0.84
391741.0,0.81
391742.0,0.87
391756.0,0.97
391765.0,0.91
391766.0,0.67
391768.0,0.96
391771.0,0.97
391784.0,0.84
391786.0,0.95
391791.0,0.97
391798.0,0.97
391820.0,1.0
391831.0,0.89
391842.0,0.92
391843.0,0.9
391853.0,0.84
391858.0,0.93
391866.0,0.93
391867.0,0.95
391870.0,0.89
391879.0,0.91
391903.0,0.96
391915.0,0.99
391920.0,0.93
391929.0,0.98
391935.0,0.92
391944.0,0.98
391945.0,0.95
391947.0,0.95
391957.0,0.98
391960.0,0.95
391966.0,0.98
391977.0,0.96
391983.0,0.88
391990.0,0.96
391999.0,0.76
392010.0,0.81
392011.0,0.75
392012.0,0.96
392013.0,0.87
392015.0,1.0
392027.0,1.0
392029.0,0.97
392031.0,0.92
392035.0,1.0
392042.0,0.75
392049.0,0.72
392050.0,1.0
392062.0,0.96
392068.0,0.91
392071.0,0.82
392079.0,0.91
392087.0,0.91
392106.0,0.77
392111.0,0.97
392123.0,0.99
392127.0,0.99
392132.0,0.93
392149.0,0.97
392151.0,0.97
392175.0,0.95
392186.0,0.93
392190.0,0.72
392196.0,0.94
392202.0,0.85
392212.0,1.0
392221.0,0.95
392224.0,0.98
392230.0,0.94
392232.0,0.94
392234.0,0.94
392239.0,0.92
392240.0,0.91
392241.0,0.99
392243.0,1.0
392250.0,0.9
392253.0,0.94
392258.0,0.91
392260.0,0.94
392270.0,0.89
392280.0,0.8
392283.0,0.94
392293.0,0.84
392311.0,0.95
392316.0,0.87
392317.0,0.95
392319.0,1.0
392328.0,0.91
392363.0,0.89
392369.0,0.97
392371.0,0.78
392372.0,0.94
392386.0,0.97
392389.0,0.99
392390.0,0.97
392391.0,0.86
392398.0,1.0
392399.0,0.91
392404.0,0.84
392405.0,0.92
392408.0,1.0
392422.0,0.79
392423.0,1.0
392424.0,0.9
392429.0,0.87
392430.0,0.98
392431.0,0.95
392437.0,0.93
392450.0,0.93
392458.0,0.88
392460.0,0.87
392469.0,0.84
392474.0,0.92
392491.0,0.97
392495.0,1.0
392513.0,0.85
392526.0,0.95
392527.0,0.99
392534.0,0.98
392540.0,0.89
392554.0,0.92
392571.0,0.97
392578.0,0.96
392583.0,1.0
392588.0,0.9
392594.0,0.78
392604.0,0.83
392610.0,1.0
392613.0,0.89
392619.0,0.98
392622.0,1.0
392624.0,0.95
392629.0,0.97
392634.0,0.97
392639.0,0.86
392649.0,0.93
392671.0,0.74
392680.0,0.96
392682.0,0.6
392684.0,0.99
392685.0,0.98
392686.0,1.0
392699.0,0.99
392704.0,0.98
392709.0,1.0
392714.0,1.0
392717.0,0.92
392727.0,0.92
392730.0,0.93
392741.0,0.87
392754.0,0.86
392762.0,0.97
392774.0,0.84
392775.0,0.76
392793.0,1.0
392800.0,0.86
392809.0,0.86
392812.0,0.62
392814.0,0.95
392820.0,0.98
392825.0,0.93
392847.0,0.8
392849.0,0.93
392861.0,0.72
392868.0,0.94
392880.0,0.97
392882.0,0.99
392888.0,0.95
392905.0,0.73
392909.0,0.75
392915.0,0.94
392925.0,0.79
392931.0,0.96
392933.0,0.82
392935.0,0.96
392939.0,0.96
392951.0,0.96
392960.0,0.96
392962.0,0.91
392964.0,0.91
392970.0,0.82
392980.0,0.97
392981.0,0.99
392985.0,0.94
392990.0,0.79
392992.0,0.93
